STATEFIPS,STATE,zipcode,agi_stub
1,AL,35756,4
1,AL,35756,5
1,AL,35756,6
1,AL,35757,1
1,AL,35757,2
1,AL,35757,3
1,AL,35757,4
1,AL,35757,5
1,AL,35757,6
1,AL,35758,1
1,AL,35758,2
1,AL,35758,3
1,AL,35758,4
1,AL,35758,5
1,AL,35758,6
1,AL,35759,1
1,AL,35759,2
1,AL,35759,3
1,AL,35759,4
1,AL,35759,5
1,AL,35759,6
1,AL,35760,1
1,AL,35760,2
1,AL,35760,3
1,AL,35760,4
1,AL,35760,5
1,AL,35760,6
1,AL,35761,1
1,AL,35761,2
1,AL,35761,3
1,AL,35761,4
1,AL,35761,5
1,AL,35761,6
1,AL,35763,1
1,AL,35763,2
1,AL,35763,3
1,AL,35763,4
1,AL,35763,5
1,AL,35763,6
1,AL,35764,1
1,AL,35764,2
1,AL,35764,3
1,AL,35764,4
1,AL,35764,5
1,AL,35764,6
1,AL,35765,1
1,AL,35765,2
1,AL,35765,3
1,AL,35765,4
1,AL,35765,5
1,AL,35765,6
1,AL,35768,1
1,AL,35768,2
1,AL,35768,3
1,AL,35768,4
1,AL,35768,5
1,AL,35768,6
1,AL,35769,1
1,AL,35769,2
1,AL,35769,3
1,AL,35769,4
1,AL,35769,5
1,AL,35769,6
1,AL,35771,1
1,AL,35771,2
1,AL,35771,3
1,AL,35771,4
1,AL,35771,5
1,AL,35771,6
1,AL,35772,1
1,AL,35772,2
1,AL,35772,3
1,AL,35772,4
1,AL,35772,5
1,AL,35772,6
1,AL,35773,1
1,AL,35773,2
1,AL,35773,3
1,AL,35773,4
1,AL,35773,5
1,AL,35773,6
1,AL,35775,1
1,AL,35775,2
1,AL,35775,3
1,AL,35775,4
1,AL,35775,5
1,AL,35775,6
1,AL,35776,1
1,AL,35776,2
1,AL,35776,3
1,AL,35776,4
1,AL,35776,5
1,AL,35776,6
1,AL,35801,1
1,AL,35801,2
1,AL,35801,3
1,AL,35801,4
1,AL,35801,5
1,AL,35801,6
1,AL,35802,1
1,AL,35802,2
1,AL,35802,3
1,AL,35802,4
1,AL,35802,5
1,AL,35802,6
1,AL,35803,1
1,AL,35803,2
1,AL,35803,3
1,AL,35803,4
1,AL,35803,5
1,AL,35803,6
1,AL,35805,1
1,AL,35805,2
1,AL,35805,3
1,AL,35805,4
1,AL,35805,5
1,AL,35805,6
1,AL,35806,1
1,AL,35806,2
1,AL,35806,3
1,AL,35806,4
1,AL,35806,5
1,AL,35806,6
1,AL,35808,1
1,AL,35808,2
1,AL,35808,3
1,AL,35808,4
1,AL,35808,5
1,AL,35808,6
1,AL,35810,1
1,AL,35810,2
1,AL,35810,3
1,AL,35810,4
1,AL,35810,5
1,AL,35810,6
1,AL,35811,1
1,AL,35811,2
1,AL,35811,3
1,AL,35811,4
1,AL,35811,5
1,AL,35811,6
1,AL,35816,1
1,AL,35816,2
1,AL,35816,3
1,AL,35816,4
1,AL,35816,5
1,AL,35816,6
1,AL,35824,1
1,AL,35824,2
1,AL,35824,3
1,AL,35824,4
1,AL,35824,5
1,AL,35824,6
1,AL,35901,1
1,AL,35901,2
1,AL,35901,3
1,AL,35901,4
1,AL,35901,5
1,AL,35901,6
1,AL,35903,1
1,AL,35903,2
1,AL,35903,3
1,AL,35903,4
1,AL,35903,5
1,AL,35903,6
1,AL,35904,1
1,AL,35904,2
1,AL,35904,3
1,AL,35904,4
1,AL,35904,5
1,AL,35904,6
1,AL,35905,1
1,AL,35905,2
1,AL,35905,3
1,AL,35905,4
1,AL,35905,5
1,AL,35905,6
1,AL,35906,1
1,AL,35906,2
1,AL,35906,3
1,AL,35906,4
1,AL,35906,5
1,AL,35906,6
1,AL,35907,1
1,AL,35907,2
1,AL,35907,3
1,AL,35907,4
1,AL,35907,5
1,AL,35907,6
1,AL,35950,1
1,AL,35950,2
1,AL,35950,3
1,AL,35950,4
1,AL,35950,5
1,AL,35950,6
1,AL,35951,1
1,AL,35951,2
1,AL,35951,3
1,AL,35951,4
1,AL,35951,5
1,AL,35951,6
1,AL,35952,1
1,AL,35952,2
1,AL,35952,3
1,AL,35952,4
1,AL,35952,5
1,AL,35952,6
1,AL,35953,1
1,AL,35953,2
1,AL,35953,3
1,AL,35953,4
1,AL,35953,5
1,AL,35953,6
1,AL,35954,1
1,AL,35954,2
1,AL,35954,3
1,AL,35954,4
1,AL,35954,5
1,AL,35954,6
1,AL,35956,1
1,AL,35956,2
1,AL,35956,3
1,AL,35956,4
1,AL,35956,5
1,AL,35956,6
1,AL,35957,1
1,AL,35957,2
1,AL,35957,3
1,AL,35957,4
1,AL,35957,5
1,AL,35957,6
1,AL,35958,1
1,AL,35958,2
1,AL,35958,3
1,AL,35958,4
1,AL,35958,5
1,AL,35958,6
1,AL,35959,1
1,AL,35959,2
1,AL,35959,3
1,AL,35959,4
1,AL,35959,5
1,AL,35959,6
1,AL,35960,1
1,AL,35960,2
1,AL,35960,3
1,AL,35960,4
1,AL,35960,5
1,AL,35960,6
1,AL,35961,1
1,AL,35961,2
1,AL,35961,3
1,AL,35961,4
1,AL,35961,5
1,AL,35961,6
1,AL,35962,1
1,AL,35962,2
1,AL,35962,3
1,AL,35962,4
1,AL,35962,5
1,AL,35962,6
1,AL,35963,1
1,AL,35963,2
1,AL,35963,3
1,AL,35963,4
1,AL,35963,5
1,AL,35963,6
1,AL,35966,1
1,AL,35966,2
1,AL,35966,3
1,AL,35966,4
1,AL,35966,5
1,AL,35966,6
1,AL,35967,1
1,AL,35967,2
1,AL,35967,3
1,AL,35967,4
1,AL,35967,5
1,AL,35967,6
1,AL,35968,1
1,AL,35968,2
1,AL,35968,3
1,AL,35968,4
1,AL,35968,5
1,AL,35968,6
1,AL,35971,1
1,AL,35971,2
1,AL,35971,3
1,AL,35971,4
1,AL,35971,5
1,AL,35971,6
1,AL,35972,1
1,AL,35972,2
1,AL,35972,3
1,AL,35972,4
1,AL,35972,5
1,AL,35972,6
1,AL,35973,1
1,AL,35973,2
1,AL,35973,3
1,AL,35973,4
1,AL,35973,5
1,AL,35973,6
1,AL,35974,1
1,AL,35974,2
1,AL,35974,3
1,AL,35974,4
1,AL,35974,5
1,AL,35974,6
1,AL,35975,1
1,AL,35975,2
1,AL,35975,3
1,AL,35975,4
1,AL,35975,5
1,AL,35975,6
1,AL,35976,1
1,AL,35976,2
1,AL,35976,3
1,AL,35976,4
1,AL,35976,5
1,AL,35976,6
1,AL,35978,1
1,AL,35978,2
1,AL,35978,3
1,AL,35978,4
1,AL,35978,5
1,AL,35978,6
1,AL,35979,1
1,AL,35979,2
1,AL,35979,3
1,AL,35979,4
1,AL,35979,5
1,AL,35979,6
1,AL,35980,1
1,AL,35980,2
1,AL,35980,3
1,AL,35980,4
1,AL,35980,5
1,AL,35980,6
1,AL,35981,1
1,AL,35981,2
1,AL,35981,3
1,AL,35981,4
1,AL,35981,5
1,AL,35981,6
1,AL,35983,1
1,AL,35983,2
1,AL,35983,3
1,AL,35983,4
1,AL,35983,5
1,AL,35983,6
1,AL,35984,1
1,AL,35984,2
1,AL,35984,3
1,AL,35984,4
1,AL,35984,5
1,AL,35984,6
1,AL,35986,1
1,AL,35986,2
1,AL,35986,3
1,AL,35986,4
1,AL,35986,5
1,AL,35986,6
1,AL,35987,1
1,AL,35987,2
1,AL,35987,3
1,AL,35987,4
1,AL,35987,5
1,AL,35987,6
1,AL,35988,1
1,AL,35988,2
1,AL,35988,3
1,AL,35988,4
1,AL,35988,5
1,AL,35988,6
1,AL,35989,1
1,AL,35989,2
1,AL,35989,3
1,AL,35989,4
1,AL,35989,5
1,AL,35989,6
1,AL,36003,1
1,AL,36003,2
1,AL,36003,3
1,AL,36003,4
1,AL,36003,5
1,AL,36003,6
1,AL,36005,1
1,AL,36005,2
1,AL,36005,3
1,AL,36005,4
1,AL,36005,5
1,AL,36005,6
1,AL,36006,1
1,AL,36006,2
1,AL,36006,3
1,AL,36006,4
1,AL,36006,5
1,AL,36006,6
1,AL,36009,1
1,AL,36009,2
1,AL,36009,3
1,AL,36009,4
1,AL,36009,5
1,AL,36009,6
1,AL,36010,1
1,AL,36010,2
1,AL,36010,3
1,AL,36010,4
1,AL,36010,5
1,AL,36010,6
1,AL,36013,1
1,AL,36013,2
1,AL,36013,3
1,AL,36013,4
1,AL,36013,5
1,AL,36013,6
1,AL,36016,1
1,AL,36016,2
1,AL,36016,3
1,AL,36016,4
1,AL,36016,5
1,AL,36016,6
1,AL,36017,1
1,AL,36017,2
1,AL,36017,3
1,AL,36017,4
1,AL,36017,5
1,AL,36017,6
1,AL,36020,1
1,AL,36020,2
1,AL,36020,3
1,AL,36020,4
1,AL,36020,5
1,AL,36020,6
1,AL,36022,1
1,AL,36022,2
1,AL,36022,3
1,AL,36022,4
1,AL,36022,5
1,AL,36022,6
1,AL,36024,1
1,AL,36024,2
1,AL,36024,3
1,AL,36024,4
1,AL,36024,5
1,AL,36024,6
1,AL,36025,1
1,AL,36025,2
1,AL,36025,3
1,AL,36025,4
1,AL,36025,5
1,AL,36025,6
1,AL,36026,1
1,AL,36026,2
1,AL,36026,3
1,AL,36026,4
1,AL,36026,5
1,AL,36026,6
1,AL,36027,1
1,AL,36027,2
1,AL,36027,3
1,AL,36027,4
1,AL,36027,5
1,AL,36027,6
1,AL,36028,1
1,AL,36028,2
1,AL,36028,3
1,AL,36028,4
1,AL,36028,5
1,AL,36028,6
1,AL,36029,1
1,AL,36029,2
1,AL,36029,3
1,AL,36029,4
1,AL,36029,5
1,AL,36029,6
1,AL,36030,1
1,AL,36030,2
1,AL,36030,3
1,AL,36030,4
1,AL,36030,5
1,AL,36030,6
1,AL,36032,1
1,AL,36032,2
1,AL,36032,3
1,AL,36032,4
1,AL,36032,5
1,AL,36032,6
1,AL,36033,1
1,AL,36033,2
1,AL,36033,3
1,AL,36033,4
1,AL,36033,5
1,AL,36033,6
1,AL,36034,1
1,AL,36034,2
1,AL,36034,3
1,AL,36034,4
1,AL,36034,5
1,AL,36034,6
1,AL,36035,1
1,AL,36035,2
1,AL,36035,3
1,AL,36035,4
1,AL,36035,5
1,AL,36035,6
1,AL,36036,1
1,AL,36036,2
1,AL,36036,3
1,AL,36036,4
1,AL,36036,5
1,AL,36036,6
1,AL,36037,1
1,AL,36037,2
1,AL,36037,3
1,AL,36037,4
1,AL,36037,5
1,AL,36037,6
1,AL,36039,1
1,AL,36039,2
1,AL,36039,3
1,AL,36039,4
1,AL,36039,6
1,AL,36040,1
1,AL,36040,2
1,AL,36040,3
1,AL,36040,4
1,AL,36040,5
1,AL,36040,6
1,AL,36041,1
1,AL,36041,2
1,AL,36041,3
1,AL,36041,4
1,AL,36041,5
1,AL,36041,6
1,AL,36042,1
1,AL,36042,2
1,AL,36042,3
1,AL,36042,4
1,AL,36042,5
1,AL,36042,6
1,AL,36043,1
1,AL,36043,2
1,AL,36043,3
1,AL,36043,4
1,AL,36043,5
1,AL,36043,6
1,AL,36046,1
1,AL,36046,2
1,AL,36046,3
1,AL,36046,4
1,AL,36046,5
1,AL,36046,6
1,AL,36047,1
1,AL,36047,2
1,AL,36047,3
1,AL,36047,4
1,AL,36047,5
1,AL,36047,6
1,AL,36048,1
1,AL,36048,2
1,AL,36048,3
1,AL,36048,4
1,AL,36048,5
1,AL,36048,6
1,AL,36049,1
1,AL,36049,2
1,AL,36049,3
1,AL,36049,4
1,AL,36049,5
1,AL,36049,6
1,AL,36051,1
1,AL,36051,2
1,AL,36051,3
1,AL,36051,4
1,AL,36051,5
1,AL,36051,6
1,AL,36052,1
1,AL,36052,2
1,AL,36052,3
1,AL,36052,4
1,AL,36052,5
1,AL,36052,6
1,AL,36053,1
1,AL,36053,2
1,AL,36053,3
1,AL,36053,4
1,AL,36053,5
1,AL,36053,6
1,AL,36054,1
1,AL,36054,2
1,AL,36054,3
1,AL,36054,4
1,AL,36054,5
1,AL,36054,6
1,AL,36064,1
1,AL,36064,2
1,AL,36064,3
1,AL,36064,4
1,AL,36064,5
1,AL,36064,6
1,AL,36066,1
1,AL,36066,2
1,AL,36066,3
1,AL,36066,4
1,AL,36066,5
1,AL,36066,6
1,AL,36067,1
1,AL,36067,2
1,AL,36067,3
1,AL,36067,4
1,AL,36067,5
1,AL,36067,6
1,AL,36069,1
1,AL,36069,2
1,AL,36069,3
1,AL,36069,4
1,AL,36069,5
1,AL,36069,6
1,AL,36071,1
1,AL,36071,2
1,AL,36071,3
1,AL,36071,4
1,AL,36071,5
1,AL,36071,6
1,AL,36075,1
1,AL,36075,2
1,AL,36075,3
1,AL,36075,4
1,AL,36075,5
1,AL,36075,6
1,AL,36078,1
1,AL,36078,2
1,AL,36078,3
1,AL,36078,4
1,AL,36078,5
1,AL,36078,6
1,AL,36079,1
1,AL,36079,2
1,AL,36079,3
1,AL,36079,4
1,AL,36079,5
1,AL,36079,6
1,AL,36080,1
1,AL,36080,2
1,AL,36080,3
1,AL,36080,4
1,AL,36080,5
1,AL,36080,6
1,AL,36081,1
1,AL,36081,2
1,AL,36081,3
1,AL,36081,4
1,AL,36081,5
1,AL,36081,6
1,AL,36083,1
1,AL,36083,2
1,AL,36083,3
1,AL,36083,4
1,AL,36083,5
1,AL,36083,6
1,AL,36088,1
1,AL,36088,2
1,AL,36088,3
1,AL,36088,4
1,AL,36088,5
1,AL,36088,6
1,AL,36089,1
1,AL,36089,2
1,AL,36089,3
1,AL,36089,4
1,AL,36089,5
1,AL,36089,6
1,AL,36091,1
1,AL,36091,2
1,AL,36091,3
1,AL,36091,4
1,AL,36091,5
1,AL,36091,6
1,AL,36092,1
1,AL,36092,2
1,AL,36092,3
1,AL,36092,4
1,AL,36092,5
1,AL,36092,6
1,AL,36093,1
1,AL,36093,2
1,AL,36093,3
1,AL,36093,4
1,AL,36093,5
1,AL,36093,6
1,AL,36104,1
1,AL,36104,2
1,AL,36104,3
1,AL,36104,4
1,AL,36104,5
1,AL,36104,6
1,AL,36105,1
1,AL,36105,2
1,AL,36105,3
1,AL,36105,4
1,AL,36105,5
1,AL,36105,6
1,AL,36106,1
1,AL,36106,2
1,AL,36106,3
1,AL,36106,4
1,AL,36106,5
1,AL,36106,6
1,AL,36107,1
1,AL,36107,2
1,AL,36107,3
1,AL,36107,4
1,AL,36107,5
1,AL,36107,6
1,AL,36108,1
1,AL,36108,2
1,AL,36108,3
1,AL,36108,4
1,AL,36108,5
1,AL,36108,6
1,AL,36109,1
1,AL,36109,2
1,AL,36109,3
1,AL,36109,4
1,AL,36109,5
1,AL,36109,6
1,AL,36110,1
1,AL,36110,2
1,AL,36110,3
1,AL,36110,4
1,AL,36110,5
1,AL,36110,6
1,AL,36111,1
1,AL,36111,2
1,AL,36111,3
1,AL,36111,4
1,AL,36111,5
1,AL,36111,6
1,AL,36112,1
1,AL,36112,2
1,AL,36112,3
1,AL,36112,4
1,AL,36112,5
1,AL,36112,6
1,AL,36113,1
1,AL,36113,2
1,AL,36113,3
1,AL,36113,4
1,AL,36113,5
1,AL,36113,6
1,AL,36115,1
1,AL,36115,2
1,AL,36115,3
1,AL,36115,4
1,AL,36115,5
1,AL,36115,6
1,AL,36116,1
1,AL,36116,2
1,AL,36116,3
1,AL,36116,4
1,AL,36116,5
1,AL,36116,6
1,AL,36117,1
1,AL,36117,2
1,AL,36117,3
1,AL,36117,4
1,AL,36117,5
1,AL,36117,6
1,AL,36201,1
1,AL,36201,2
1,AL,36201,3
1,AL,36201,4
1,AL,36201,5
1,AL,36201,6
1,AL,36203,1
1,AL,36203,2
1,AL,36203,3
1,AL,36203,4
1,AL,36203,5
1,AL,36203,6
1,AL,36205,1
1,AL,36205,2
1,AL,36205,3
1,AL,36205,4
1,AL,36205,5
1,AL,36205,6
1,AL,36206,1
1,AL,36206,2
1,AL,36206,3
1,AL,36206,4
1,AL,36206,5
1,AL,36206,6
1,AL,36207,1
1,AL,36207,2
1,AL,36207,3
1,AL,36207,4
1,AL,36207,5
1,AL,36207,6
1,AL,36250,1
1,AL,36250,2
1,AL,36250,3
1,AL,36250,4
1,AL,36250,5
1,AL,36250,6
1,AL,36251,1
1,AL,36251,2
1,AL,36251,3
1,AL,36251,4
1,AL,36251,5
1,AL,36251,6
1,AL,36255,1
1,AL,36255,2
1,AL,36255,3
1,AL,36255,4
1,AL,36255,5
1,AL,36255,6
1,AL,36256,1
1,AL,36256,2
1,AL,36256,3
1,AL,36256,4
1,AL,36256,5
1,AL,36256,6
1,AL,36258,1
1,AL,36258,2
1,AL,36258,3
1,AL,36258,4
1,AL,36258,5
1,AL,36258,6
1,AL,36260,1
1,AL,36260,2
1,AL,36260,3
1,AL,36260,4
1,AL,36260,5
1,AL,36260,6
1,AL,36262,1
1,AL,36262,2
1,AL,36262,3
1,AL,36262,4
1,AL,36262,5
1,AL,36262,6
1,AL,36263,1
1,AL,36263,2
1,AL,36263,3
1,AL,36263,4
1,AL,36263,5
1,AL,36263,6
1,AL,36264,1
1,AL,36264,2
1,AL,36264,3
1,AL,36264,4
1,AL,36264,5
1,AL,36264,6
1,AL,36265,1
1,AL,36265,2
1,AL,36265,3
1,AL,36265,4
1,AL,36265,5
1,AL,36265,6
1,AL,36266,1
1,AL,36266,2
1,AL,36266,3
1,AL,36266,4
1,AL,36266,5
1,AL,36266,6
1,AL,36268,1
1,AL,36268,2
1,AL,36268,3
1,AL,36268,4
1,AL,36268,5
1,AL,36268,6
1,AL,36269,1
1,AL,36269,2
1,AL,36269,3
1,AL,36269,4
1,AL,36269,5
1,AL,36269,6
1,AL,36271,1
1,AL,36271,2
1,AL,36271,3
1,AL,36271,4
1,AL,36271,5
1,AL,36271,6
1,AL,36272,1
1,AL,36272,2
1,AL,36272,3
1,AL,36272,4
1,AL,36272,5
1,AL,36272,6
1,AL,36273,1
1,AL,36273,2
1,AL,36273,3
1,AL,36273,4
1,AL,36273,5
1,AL,36273,6
1,AL,36274,1
1,AL,36274,2
1,AL,36274,3
1,AL,36274,4
1,AL,36274,5
1,AL,36274,6
1,AL,36276,1
1,AL,36276,2
1,AL,36276,3
1,AL,36276,4
1,AL,36276,5
1,AL,36276,6
1,AL,36277,1
1,AL,36277,2
1,AL,36277,3
1,AL,36277,4
1,AL,36277,5
1,AL,36277,6
1,AL,36278,1
1,AL,36278,2
1,AL,36278,3
1,AL,36278,4
1,AL,36278,5
1,AL,36278,6
1,AL,36279,1
1,AL,36279,2
1,AL,36279,3
1,AL,36279,4
1,AL,36279,5
1,AL,36279,6
1,AL,36280,1
1,AL,36280,2
1,AL,36280,3
1,AL,36280,4
1,AL,36280,5
1,AL,36280,6
1,AL,36301,1
1,AL,36301,2
1,AL,36301,3
1,AL,36301,4
1,AL,36301,5
1,AL,36301,6
1,AL,36303,1
1,AL,36303,2
1,AL,36303,3
1,AL,36303,4
1,AL,36303,5
1,AL,36303,6
1,AL,36305,1
1,AL,36305,2
1,AL,36305,3
1,AL,36305,4
1,AL,36305,5
1,AL,36305,6
1,AL,36310,1
1,AL,36310,2
1,AL,36310,3
1,AL,36310,4
1,AL,36310,5
1,AL,36310,6
1,AL,36311,1
1,AL,36311,2
1,AL,36311,3
1,AL,36311,4
1,AL,36311,5
1,AL,36311,6
1,AL,36312,1
1,AL,36312,2
1,AL,36312,3
1,AL,36312,4
1,AL,36312,5
1,AL,36312,6
1,AL,36314,1
1,AL,36314,2
1,AL,36314,3
1,AL,36314,4
1,AL,36314,5
1,AL,36314,6
1,AL,36316,1
1,AL,36316,2
1,AL,36316,3
1,AL,36316,4
1,AL,36316,5
1,AL,36316,6
1,AL,36317,1
1,AL,36317,2
1,AL,36317,3
1,AL,36317,4
1,AL,36317,5
1,AL,36317,6
1,AL,36318,1
1,AL,36318,2
1,AL,36318,3
1,AL,36318,4
1,AL,36318,5
1,AL,36318,6
1,AL,36319,1
1,AL,36319,2
1,AL,36319,3
1,AL,36319,4
1,AL,36319,5
1,AL,36319,6
1,AL,36320,1
1,AL,36320,2
1,AL,36320,3
1,AL,36320,4
1,AL,36320,5
1,AL,36320,6
1,AL,36321,1
1,AL,36321,2
1,AL,36321,3
1,AL,36321,4
1,AL,36321,5
1,AL,36321,6
1,AL,36322,1
1,AL,36322,2
1,AL,36322,3
1,AL,36322,4
1,AL,36322,5
1,AL,36322,6
1,AL,36323,1
1,AL,36323,2
1,AL,36323,3
1,AL,36323,4
1,AL,36323,5
1,AL,36323,6
1,AL,36330,1
1,AL,36330,2
1,AL,36330,3
1,AL,36330,4
1,AL,36330,5
1,AL,36330,6
1,AL,36340,1
1,AL,36340,2
1,AL,36340,3
1,AL,36340,4
1,AL,36340,5
1,AL,36340,6
1,AL,36343,1
1,AL,36343,2
1,AL,36343,3
1,AL,36343,4
1,AL,36343,5
1,AL,36343,6
1,AL,36344,1
1,AL,36344,2
1,AL,36344,3
1,AL,36344,4
1,AL,36344,5
1,AL,36344,6
1,AL,36345,1
1,AL,36345,2
1,AL,36345,3
1,AL,36345,4
1,AL,36345,5
1,AL,36345,6
1,AL,36346,1
1,AL,36346,2
1,AL,36346,3
1,AL,36346,4
1,AL,36346,5
1,AL,36346,6
1,AL,36350,1
1,AL,36350,2
1,AL,36350,3
1,AL,36350,4
1,AL,36350,5
1,AL,36350,6
1,AL,36351,1
1,AL,36351,2
1,AL,36351,3
1,AL,36351,4
1,AL,36351,5
1,AL,36351,6
1,AL,36352,1
1,AL,36352,2
1,AL,36352,3
1,AL,36352,4
1,AL,36352,5
1,AL,36352,6
1,AL,36353,1
1,AL,36353,2
1,AL,36353,3
1,AL,36353,4
1,AL,36353,5
1,AL,36353,6
1,AL,36360,1
1,AL,36360,2
1,AL,36360,3
1,AL,36360,4
1,AL,36360,5
1,AL,36360,6
1,AL,36362,1
1,AL,36362,2
1,AL,36362,3
1,AL,36362,4
1,AL,36362,5
1,AL,36362,6
1,AL,36370,1
1,AL,36370,2
1,AL,36370,3
1,AL,36370,4
1,AL,36370,5
1,AL,36370,6
1,AL,36371,1
1,AL,36371,2
1,AL,36371,3
1,AL,36371,4
1,AL,36371,5
1,AL,36371,6
1,AL,36373,1
1,AL,36373,2
1,AL,36373,3
1,AL,36373,4
1,AL,36373,5
1,AL,36373,6
1,AL,36374,1
1,AL,36374,2
1,AL,36374,3
1,AL,36374,4
1,AL,36374,5
1,AL,36374,6
1,AL,36375,1
1,AL,36375,2
1,AL,36375,3
1,AL,36375,4
1,AL,36375,5
1,AL,36375,6
1,AL,36376,1
1,AL,36376,2
1,AL,36376,3
1,AL,36376,4
1,AL,36376,5
1,AL,36376,6
1,AL,36401,1
1,AL,36401,2
1,AL,36401,3
1,AL,36401,4
1,AL,36401,5
1,AL,36401,6
1,AL,36420,1
1,AL,36420,2
1,AL,36420,3
1,AL,36420,4
1,AL,36420,5
1,AL,36420,6
1,AL,36421,1
1,AL,36421,2
1,AL,36421,3
1,AL,36421,4
1,AL,36421,5
1,AL,36421,6
1,AL,36425,1
1,AL,36425,2
1,AL,36425,3
1,AL,36425,4
1,AL,36425,5
1,AL,36425,6
1,AL,36426,1
1,AL,36426,2
1,AL,36426,3
1,AL,36426,4
1,AL,36426,5
1,AL,36426,6
1,AL,36432,1
1,AL,36432,2
1,AL,36432,3
1,AL,36432,4
1,AL,36432,5
1,AL,36432,6
1,AL,36435,1
1,AL,36435,2
1,AL,36435,3
1,AL,36435,4
1,AL,36435,5
1,AL,36435,6
1,AL,36436,1
1,AL,36436,2
1,AL,36436,3
1,AL,36436,4
1,AL,36436,5
1,AL,36436,6
1,AL,36439,1
1,AL,36439,2
1,AL,36439,3
1,AL,36439,4
1,AL,36439,5
1,AL,36439,6
1,AL,36441,1
1,AL,36441,2
1,AL,36441,3
1,AL,36441,4
1,AL,36441,5
1,AL,36441,6
1,AL,36442,1
1,AL,36442,2
1,AL,36442,3
1,AL,36442,4
1,AL,36442,5
1,AL,36442,6
1,AL,36444,1
1,AL,36444,2
1,AL,36444,3
1,AL,36444,4
1,AL,36444,5
1,AL,36444,6
1,AL,36445,1
1,AL,36445,2
1,AL,36445,3
1,AL,36445,4
1,AL,36445,5
1,AL,36445,6
1,AL,36446,1
1,AL,36446,2
1,AL,36446,3
1,AL,36446,4
1,AL,36446,5
1,AL,36446,6
1,AL,36451,1
1,AL,36451,2
1,AL,36451,3
1,AL,36451,4
1,AL,36451,5
1,AL,36451,6
1,AL,36453,1
1,AL,36453,2
1,AL,36453,3
1,AL,36453,4
1,AL,36453,5
1,AL,36453,6
1,AL,36455,1
1,AL,36455,2
1,AL,36455,3
1,AL,36455,4
1,AL,36455,5
1,AL,36455,6
1,AL,36456,1
1,AL,36456,2
1,AL,36456,3
1,AL,36456,4
1,AL,36456,5
1,AL,36456,6
1,AL,36460,1
1,AL,36460,2
1,AL,36460,3
1,AL,36460,4
1,AL,36460,5
1,AL,36460,6
1,AL,36467,1
1,AL,36467,2
1,AL,36467,3
1,AL,36467,4
1,AL,36467,5
1,AL,36467,6
1,AL,36471,1
1,AL,36471,2
1,AL,36471,3
1,AL,36471,4
1,AL,36471,5
1,AL,36471,6
1,AL,36474,1
1,AL,36474,2
1,AL,36474,3
1,AL,36474,4
1,AL,36474,5
1,AL,36474,6
1,AL,36475,1
1,AL,36475,2
1,AL,36475,3
1,AL,36475,4
1,AL,36475,5
1,AL,36475,6
1,AL,36477,1
1,AL,36477,2
1,AL,36477,3
1,AL,36477,4
1,AL,36477,5
1,AL,36477,6
1,AL,36480,1
1,AL,36480,2
1,AL,36480,3
1,AL,36480,4
1,AL,36480,5
1,AL,36480,6
1,AL,36481,1
1,AL,36481,2
1,AL,36481,3
1,AL,36481,4
1,AL,36481,5
1,AL,36481,6
1,AL,36482,1
1,AL,36482,2
1,AL,36482,3
1,AL,36482,4
1,AL,36482,5
1,AL,36482,6
1,AL,36483,1
1,AL,36483,2
1,AL,36483,3
1,AL,36483,4
1,AL,36483,5
1,AL,36483,6
1,AL,36502,1
1,AL,36502,2
1,AL,36502,3
1,AL,36502,4
1,AL,36502,5
1,AL,36502,6
1,AL,36505,1
1,AL,36505,2
1,AL,36505,3
1,AL,36505,4
1,AL,36505,5
1,AL,36505,6
1,AL,36507,1
1,AL,36507,2
1,AL,36507,3
1,AL,36507,4
1,AL,36507,5
1,AL,36507,6
1,AL,36509,1
1,AL,36509,2
1,AL,36509,3
1,AL,36509,4
1,AL,36509,5
1,AL,36509,6
1,AL,36511,1
1,AL,36511,2
1,AL,36511,3
1,AL,36511,4
1,AL,36511,5
1,AL,36511,6
1,AL,36513,1
1,AL,36513,2
1,AL,36513,3
1,AL,36513,4
1,AL,36513,5
1,AL,36513,6
1,AL,36518,1
1,AL,36518,2
1,AL,36518,3
1,AL,36518,4
1,AL,36518,5
1,AL,36518,6
1,AL,36521,1
1,AL,36521,2
1,AL,36521,3
1,AL,36521,4
1,AL,36521,5
1,AL,36521,6
1,AL,36522,1
1,AL,36522,2
1,AL,36522,3
1,AL,36522,4
1,AL,36522,5
1,AL,36522,6
1,AL,36523,1
1,AL,36523,2
1,AL,36523,3
1,AL,36523,4
1,AL,36523,5
1,AL,36523,6
1,AL,36524,1
1,AL,36524,2
1,AL,36524,3
1,AL,36524,4
1,AL,36524,5
1,AL,36524,6
1,AL,36525,1
1,AL,36525,2
1,AL,36525,3
1,AL,36525,4
1,AL,36525,5
1,AL,36525,6
1,AL,36526,1
1,AL,36526,2
1,AL,36526,3
1,AL,36526,4
1,AL,36526,5
1,AL,36526,6
1,AL,36527,1
1,AL,36527,2
1,AL,36527,3
1,AL,36527,4
1,AL,36527,5
1,AL,36527,6
1,AL,36528,1
1,AL,36528,2
1,AL,36528,3
1,AL,36528,4
1,AL,36528,5
1,AL,36528,6
1,AL,36529,1
1,AL,36529,2
1,AL,36529,3
1,AL,36529,4
1,AL,36529,5
1,AL,36529,6
1,AL,36530,1
1,AL,36530,2
1,AL,36530,3
